Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,11,1,1,125.94464827683719,1,19,19,90,8,125.1320044075862,1,0,0,0,1,0,20,0,0,5,7,4,10.803145937508157,0,0,5,11,3,10.036733302827042,2,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
2,39,1,16,1,1,109.94464827683719,1,37,38,9,10,136.6320044075862,0,0,1,1,1,0,40,0,0,5,11,3,8.469812604174823,0,0,5,5,2,10.536733302827042,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Dropout
2,39,1,4,0,1,129.9446482768372,1,37,3,9,10,163.2320044075862,0,0,0,1,1,0,44,0,5,11,21,9,10.136479270841491,0,8,11,16,9,9.036733302827042,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Enrolled
1,1,1,13,1,1,107.94464827683719,1,1,1,9,9,102.23200440758619,0,0,0,0,1,0,21,0,0,5,7,2,8.803145937508157,0,0,5,9,3,9.465304731398469,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,44,1,2,1,39,109.94464827683719,1,2,19,3,8,111.23200440758619,0,0,0,1,1,0,21,0,2,7,10,6,11.231717366079586,0,5,9,9,8,11.161733302827042,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,1,6,6,1,1,140.9446482768372,1,3,1,2,1,121.0320044075862,1,0,0,1,1,0,18,0,0,8,10,8,10.856895937508158,2,0,8,10,8,11.090483302827042,2,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,1,5,6,1,1,119.94464827683719,1,1,3,9,10,109.33200440758618,1,0,0,1,1,0,18,0,0,7,10,6,9.838860223222444,0,0,8,9,7,11.786733302827042,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,39,1,14,1,1,129.9446482768372,1,3,1,5,9,121.23200440758619,0,0,0,1,1,0,27,0,0,6,6,6,11.969812604174823,0,0,6,7,6,11.870066636160374,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
2,39,1,2,1,19,123.04464827683718,1,37,37,9,10,117.53200440758619,0,0,0,0,1,0,38,0,0,6,6,0,-2.1968540624918433,0,0,6,8,0,-1.9632666971729593,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,18,1,11,1,1,135.9446482768372,1,3,3,5,2,129.03200440758621,0,0,0,1,1,0,18,0,0,6,11,5,11.403145937508157,0,0,6,13,3,10.703399969493706,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Dropout
1,17,4,1,1,1,111.94464827683719,1,1,1,4,2,107.33200440758618,1,0,0,1,1,0,19,0,0,6,7,5,10.003145937508156,0,0,6,12,2,10.036733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,1,1,11,1,1,110.94464827683719,1,3,19,2,9,106.6320044075862,1,0,0,1,1,0,18,0,0,6,8,6,11.51743165179387,0,0,6,7,5,11.370066636160374,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,43,1,3,1,1,116.94464827683719,1,1,1,9,6,101.23200440758619,0,0,1,0,1,0,19,0,0,6,10,3,9.469812604174823,0,0,6,11,2,8.036733302827042,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Dropout
1,39,1,8,1,1,123.04464827683718,1,37,37,90,90,88.6320044075862,0,0,1,0,1,0,44,0,0,6,9,1,11.803145937508157,0,0,6,6,0,-1.9632666971729593,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,44,1,10,1,39,119.94464827683719,1,1,1,4,4,121.23200440758619,1,1,0,1,1,0,26,0,2,6,20,4,10.303145937508157,0,1,6,16,3,8.036733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,43,1,11,1,1,145.9446482768372,1,19,1,9,4,147.2320044075862,0,0,1,0,1,0,24,0,0,6,11,5,9.636479270841491,0,0,6,11,4,9.536733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,39,1,14,1,1,119.94464827683719,1,19,1,9,6,117.33200440758618,1,0,0,0,1,0,27,0,0,6,6,0,-2.1968540624918433,0,0,6,8,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,39,1,14,1,1,99.94464827683719,1,1,1,9,4,111.23200440758619,0,0,1,0,1,0,27,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Dropout
1,43,1,2,1,1,97.94464827683719,1,38,38,7,7,96.43200440758619,1,0,0,1,1,0,25,0,11,17,18,13,9.341607475969695,0,10,15,15,10,10.43673330282704,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,44,1,14,1,1,109.94464827683719,1,3,2,2,6,111.23200440758619,1,0,0,1,1,0,21,0,4,9,14,7,9.088860223222444,2,2,8,15,4,10.286733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Enrolled
1,1,1,0,1,1,139.9446482768372,1,38,19,9,9,129.03200440758621,1,0,0,1,1,1,19,0,0,0,0,0,-2.1968540624918433,0,0,0,0,0,-1.9632666971729593,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Graduate
1,17,2,2,1,1,141.9446482768372,1,39,39,3,3,125.43200440758618,1,0,0,1,1,0,20,0,0,6,7,5,9.603145937508158,0,0,6,9,4,10.036733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Enrolled
1,44,1,16,1,39,139.9446482768372,1,19,3,5,2,141.2320044075862,0,0,0,1,1,0,20,0,0,5,16,0,-2.1968540624918433,0,0,5,12,2,8.536733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Enrolled
1,17,5,16,1,1,112.94464827683719,1,3,1,2,9,107.23200440758619,1,0,1,0,1,0,20,0,0,5,5,0,-2.1968540624918433,0,0,5,5,0,-1.9632666971729593,0,4.558112454635681,0.5118684909245848,3.509132659689714,Dropout
1,1,1,16,1,1,139.9446482768372,1,1,1,3,3,134.6320044075862,0,0,0,0,1,1,18,0,0,5,5,5,12.003145937508156,0,0,5,5,5,12.23673330282704,0,4.558112454635681,0.5118684909245848,3.509132659689714,Enrolled
1,17,1,0,1,1,134.9446482768372,1,4,4,3,3,134.8320044075862,0,0,1,1,1,0,19,0,5,12,12,10,10.503145937508156,0,4,11,16,10,10.309460575554311,0,4.558112454635681,0.5118684909245848,3.509132659689714,Enrolled
1,44,1,11,1,39,139.9446482768372,1,1,37,4,8,141.2320044075862,1,0,0,0,0,0,22,0,1,6,10,3,10.469812604174823,0,0,6,7,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,1,4,8,1,1,114.94464827683719,1,4,19,2,5,109.23200440758619,1,0,0,1,0,0,19,0,0,6,7,6,12.231717366079586,0,0,6,8,6,13.036733302827042,2,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,1,4,6,1,1,106.94464827683719,1,1,1,4,7,100.53200440758619,1,0,0,1,0,1,18,0,0,7,7,7,10.920288794651013,0,0,8,9,7,10.63673330282704,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,1,2,7,1,1,110.94464827683719,1,19,19,191,171,110.53200440758619,1,0,1,1,0,0,20,0,0,6,7,6,10.469812604174823,0,0,6,7,6,9.870066636160374,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,17,1,0,1,1,129.9446482768372,41,1,1,5,7,137.53200440758621,1,0,0,1,0,1,18,1,0,0,0,0,-2.1968540624918433,0,0,0,0,0,-1.9632666971729593,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,39,1,3,1,1,119.94464827683719,1,1,19,1,3,152.7320044075862,0,0,0,1,1,0,36,0,0,6,7,6,13.088860223222444,0,0,6,6,6,14.536733302827042,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,15,1,13,1,1,129.9446482768372,26,37,2,6,4,131.2320044075862,0,0,1,1,1,0,19,1,0,5,12,3,8.303145937508157,0,0,5,8,4,9.286733302827042,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,53,1,13,1,42,129.9446482768372,1,1,1,6,6,133.4320044075862,0,0,0,1,1,1,21,0,6,11,11,11,10.439509573871794,0,3,9,11,9,10.63673330282704,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
1,1,1,13,1,1,129.9446482768372,1,19,38,9,9,120.43200440758618,1,0,0,1,0,0,26,0,0,5,6,0,-2.1968540624918433,0,0,5,0,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,39,1,14,1,1,129.9446482768372,41,1,1,9,9,91.23200440758619,0,0,1,0,0,0,29,1,3,9,9,3,12.136479270841491,0,1,7,8,1,12.036733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,44,1,1,1,39,159.9446482768372,1,19,2,9,3,161.2320044075862,0,0,0,0,1,0,26,0,2,8,14,8,12.928145937508157,0,1,6,12,6,11.703399969493706,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Enrolled
1,7,1,6,1,3,129.9446482768372,1,3,19,2,6,131.2320044075862,0,0,0,1,1,0,27,0,0,7,0,0,-2.1968540624918433,0,0,8,0,0,-1.9632666971729593,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Dropout
1,51,1,13,1,1,105.94464827683719,1,3,3,2,2,106.43200440758619,0,0,1,1,1,0,32,0,2,7,16,3,9.803145937508157,0,3,8,10,3,8.370066636160374,0,4.558112454635681,0.5118684909245848,3.509132659689714,Enrolled
1,16,3,9,1,1,123.94464827683719,1,37,19,9,5,112.6320044075862,1,0,0,1,0,1,23,0,0,6,10,4,12.053145937508157,1,0,6,8,5,10.036733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,39,1,13,1,1,123.04464827683718,41,38,38,9,8,126.0320044075862,0,0,0,1,0,0,24,1,0,5,12,2,8.303145937508157,0,0,5,9,4,8.036733302827042,2,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Enrolled
1,1,2,3,1,1,129.9446482768372,1,1,1,9,9,128.1320044075862,1,0,0,1,0,1,19,0,0,6,7,6,11.303145937508157,0,0,6,7,6,12.465304731398469,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,42,1,14,1,1,129.9446482768372,1,19,19,4,4,131.2320044075862,1,0,0,1,1,0,25,0,0,6,14,5,9.469812604174823,0,0,6,11,4,10.036733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Enrolled
1,17,6,1,1,1,97.94464827683719,1,1,19,4,5,103.43200440758619,1,0,0,1,1,0,19,0,0,6,13,5,8.603145937508158,0,0,6,12,3,8.036733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Enrolled
1,1,3,3,1,1,138.9446482768372,1,1,3,0,0,139.9320044075862,0,0,0,0,1,0,20,0,0,4,4,0,-2.1968540624918433,0,0,4,8,0,-1.9632666971729593,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
2,1,1,1,1,1,129.9446482768372,1,19,38,4,7,124.23200440758619,0,0,0,1,1,0,33,0,3,9,11,9,10.603145937508158,0,2,7,9,7,9.465304731398469,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
2,39,1,5,0,1,129.9446482768372,1,37,12,9,9,141.2320044075862,0,0,1,1,1,0,35,0,0,5,6,5,8.603145937508158,0,0,5,7,5,10.036733302827042,2,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,1,1,13,1,1,123.04464827683718,1,37,38,7,7,89.23200440758619,1,0,0,1,1,0,23,0,0,5,8,4,9.203145937508157,0,0,5,7,4,9.036733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,1,1,6,1,1,114.94464827683719,1,37,19,9,9,113.6320044075862,1,0,0,1,1,0,19,0,0,7,7,7,11.528860223222443,0,0,8,8,8,12.536733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,1,1,8,1,1,123.04464827683718,1,1,37,9,10,130.2320044075862,0,0,0,1,1,0,21,0,0,6,6,5,10.603145937508158,0,0,6,9,5,10.286733302827042,0,6.458112454635681,0.5118684909245848,1.739132659689714,Enrolled
1,1,5,2,1,1,123.04464827683718,1,1,19,3,3,103.23200440758619,1,0,0,1,1,1,21,0,0,6,6,6,11.303145937508157,0,0,6,6,6,9.203399969493706,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,39,1,6,1,1,119.94464827683719,1,37,37,3,7,135.03200440758621,0,0,0,1,1,0,27,0,0,8,8,7,13.373145937508157,0,0,8,8,7,13.606733302827042,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,17,3,13,1,1,111.94464827683719,1,3,38,123,171,107.33200440758618,1,0,1,1,1,0,19,0,0,5,10,4,8.803145937508157,0,0,5,13,2,10.036733302827042,0,4.558112454635681,0.5118684909245848,3.509132659689714,Enrolled
1,7,2,6,1,3,129.9446482768372,1,37,38,9,9,129.2320044075862,0,0,0,1,1,0,28,0,0,7,7,7,11.917431651793871,0,0,8,9,8,13.94784441393815,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Dropout
1,43,1,13,1,1,112.94464827683719,1,37,38,7,7,101.23200440758619,0,0,0,1,1,0,25,0,0,5,12,3,8.803145937508157,1,0,5,12,4,9.536733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Enrolled
2,39,1,7,1,19,123.04464827683718,1,37,37,9,4,94.73200440758619,0,0,0,1,1,0,42,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,7,1,5,0,3,129.9446482768372,1,37,37,9,9,131.2320044075862,0,0,0,1,1,0,27,0,0,5,6,4,11.303145937508157,0,0,5,6,4,11.786733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,1,1,2,1,1,105.94464827683719,1,3,3,0,1,99.93200440758619,1,0,0,1,1,0,23,0,0,6,9,4,9.053145937508157,1,0,6,10,0,-1.9632666971729593,4,3.25811245463568,1.711868490924585,0.3191326596897142,Dropout
1,17,3,1,1,1,107.94464827683719,1,19,1,4,4,107.1320044075862,1,0,0,1,1,1,18,0,0,6,7,6,9.9460030803653,0,0,6,8,6,9.370066636160374,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
2,39,1,6,1,1,129.9446482768372,1,37,37,9,4,118.53200440758619,0,0,0,1,1,0,26,0,0,8,8,7,10.878860223222443,0,0,8,8,7,11.112447588541325,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,4,13,1,1,135.9446482768372,1,3,1,3,10,129.9320044075862,0,0,0,1,1,0,18,0,0,5,0,0,-2.1968540624918433,0,0,5,0,0,-1.9632666971729593,0,4.558112454635681,0.5118684909245848,3.509132659689714,Dropout
1,39,1,5,0,1,139.9446482768372,1,3,5,2,2,127.0320044075862,0,0,1,1,1,0,29,0,1,5,9,3,8.803145937508157,0,0,5,11,2,11.536733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,17,1,10,1,1,126.94464827683719,1,1,1,4,7,125.83200440758618,1,0,0,1,1,0,22,0,0,6,16,0,-2.1968540624918433,0,0,6,7,0,-1.9632666971729593,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Dropout
1,43,1,6,1,1,125.94464827683719,1,19,37,173,183,109.6320044075862,1,0,0,1,0,0,21,0,0,7,12,4,10.928145937508157,0,0,7,8,6,10.370066636160374,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,1,3,6,1,1,123.94464827683719,1,38,38,7,9,124.0320044075862,1,0,0,1,0,1,19,0,0,8,8,7,11.316003080365299,0,0,8,8,7,11.549590445684181,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,1,7,1,1,149.9446482768372,1,38,37,9,7,146.7320044075862,1,0,0,1,0,1,18,0,0,6,7,6,10.636479270841491,0,0,6,6,6,10.203399969493706,0,6.458112454635681,0.5118684909245848,1.739132659689714,Graduate
1,1,3,10,1,1,115.94464827683719,1,38,1,9,9,123.23200440758619,1,0,0,1,0,1,18,0,0,5,8,3,12.803145937508157,2,0,5,9,3,9.703399969493706,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,39,1,14,1,19,123.04464827683718,1,37,38,4,9,101.23200440758619,0,0,1,0,0,0,40,0,0,6,12,5,10.603145937508158,0,0,6,16,3,11.370066636160374,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Dropout
1,17,3,1,1,1,103.94464827683719,26,38,3,9,3,118.53200440758619,1,0,1,0,0,0,20,1,0,6,14,3,10.136479270841491,0,0,6,16,0,-1.9632666971729593,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,1,3,6,1,1,128.9446482768372,1,3,1,4,1,117.23200440758619,1,0,0,1,1,0,18,0,0,8,15,5,10.091145937508157,1,0,8,15,5,10.324733302827042,1,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,43,2,4,0,3,119.94464827683719,1,34,34,0,0,121.23200440758619,0,0,0,1,1,0,31,0,8,12,21,12,10.136479270841491,0,6,10,13,7,11.322447588541326,2,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,1,2,13,1,1,120.94464827683719,1,1,1,9,9,110.03200440758619,0,0,0,1,1,1,18,0,0,5,9,4,9.303145937508157,0,0,5,5,5,10.836733302827042,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,43,2,8,1,1,119.94464827683719,1,19,1,4,4,118.83200440758618,1,0,0,1,1,0,22,0,4,6,6,6,9.636479270841491,0,0,6,11,4,9.179590445684184,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,51,1,13,1,19,123.04464827683718,1,19,19,9,5,103.33200440758618,0,0,1,0,1,0,38,0,0,5,5,0,-2.1968540624918433,0,0,5,5,0,-1.9632666971729593,0,4.558112454635681,0.5118684909245848,3.509132659689714,Dropout
1,43,1,5,0,3,119.94464827683719,1,3,1,2,9,121.23200440758619,0,0,0,1,1,0,33,0,0,5,5,0,-2.1968540624918433,0,0,5,5,0,-1.9632666971729593,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,1,3,16,1,1,106.94464827683719,1,1,1,3,5,102.33200440758618,0,0,0,1,1,1,19,0,0,5,10,5,9.603145937508158,0,0,5,12,3,9.536733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Enrolled
1,17,1,8,1,1,116.94464827683719,1,3,3,1,1,112.6320044075862,0,0,0,1,1,0,18,0,0,6,0,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Dropout
1,1,5,16,1,1,120.94464827683719,1,1,19,4,7,118.03200440758619,0,0,0,0,1,1,18,0,0,5,6,5,10.003145937508156,0,0,5,8,4,10.036733302827042,0,4.558112454635681,0.5118684909245848,3.509132659689714,Enrolled
1,51,1,5,0,1,123.94464827683719,1,1,1,5,3,111.83200440758618,1,0,0,1,1,0,27,0,2,6,6,6,10.136479270841491,0,0,5,5,5,11.036733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,39,1,1,1,1,119.94464827683719,1,37,37,9,9,117.73200440758619,0,0,0,1,1,0,26,0,0,6,7,6,10.231717366079586,0,0,6,6,6,10.870066636160374,0,3.25811245463568,1.711868490924585,0.3191326596897142,Graduate
1,1,6,6,1,1,116.94464827683719,1,1,19,3,3,111.43200440758619,1,0,0,1,0,1,19,0,0,7,7,7,10.568860223222446,0,0,8,9,8,11.581177747271486,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
2,51,1,6,1,1,119.94464827683719,1,37,37,5,5,111.23200440758619,0,0,0,1,1,0,44,0,0,7,11,5,9.903145937508157,0,0,7,10,5,10.63673330282704,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Dropout
1,1,2,13,1,1,131.9446482768372,1,37,38,9,9,128.7320044075862,1,0,0,1,1,0,19,0,0,5,10,5,9.803145937508157,0,0,5,9,5,9.536733302827042,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Graduate
1,18,1,2,1,1,106.94464827683719,1,1,37,4,7,119.1320044075862,1,0,0,1,1,0,20,0,0,6,6,0,-2.1968540624918433,0,0,6,6,0,-1.9632666971729593,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,39,1,14,1,19,123.04464827683718,1,19,37,1,1,131.2320044075862,0,0,1,1,1,0,24,0,0,6,10,6,12.692034826397046,0,0,6,11,6,11.764006030099768,0,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Enrolled
4,43,1,5,0,1,153.9446482768372,1,37,37,6,6,123.0320044075862,0,0,0,1,0,0,31,0,7,14,19,13,9.160288794651015,0,9,14,14,13,10.036733302827042,1,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,43,1,2,1,1,119.94464827683719,1,37,37,9,9,120.23200440758619,1,0,0,1,0,0,25,0,0,6,6,6,11.303145937508157,0,0,6,6,6,10.536733302827042,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,17,4,3,1,1,116.94464827683719,1,2,37,9,9,107.03200440758619,1,0,1,0,0,0,19,0,0,6,6,0,-2.1968540624918433,0,0,6,0,0,-1.9632666971729593,0,4.558112454635681,0.5118684909245848,3.509132659689714,Dropout
1,17,3,6,1,1,129.9446482768372,1,3,2,3,3,117.6320044075862,1,0,0,1,0,0,18,0,0,7,7,7,11.687431651793869,0,0,8,9,8,12.786733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Dropout
1,43,1,10,1,1,119.94464827683719,1,19,38,4,9,121.23200440758619,1,0,0,0,0,0,19,0,0,6,12,5,10.803145937508157,0,0,6,12,3,9.703399969493706,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,1,3,6,1,1,111.94464827683719,1,3,1,4,3,106.03200440758619,1,0,0,1,0,1,19,0,0,7,11,4,10.453145937508157,0,0,7,9,5,9.13673330282704,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Enrolled
1,17,1,13,1,1,151.9446482768372,1,1,38,4,5,129.8320044075862,1,0,0,1,0,0,19,0,0,5,10,1,8.803145937508157,0,0,5,13,0,-1.9632666971729593,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Enrolled
1,39,1,8,1,1,123.04464827683718,1,1,1,4,4,104.1320044075862,0,0,0,1,0,0,24,0,0,6,12,2,9.469812604174823,0,0,6,20,2,8.536733302827042,6,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Dropout
1,1,1,7,1,1,109.94464827683719,1,3,3,3,3,102.83200440758618,0,0,0,1,0,0,20,0,0,6,6,6,12.303145937508157,0,0,6,6,6,10.703399969493706,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,17,1,1,1,1,149.9446482768372,1,19,37,5,3,143.2320044075862,0,0,0,1,0,0,18,0,0,6,7,6,12.51743165179387,0,0,6,7,6,12.203399969493706,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Graduate
1,1,1,7,1,1,130.9446482768372,1,38,1,5,7,123.83200440758618,0,0,0,1,0,1,18,0,0,6,7,6,11.088860223222444,0,0,6,6,6,12.370066636160374,0,8.05811245463568,-0.38813150907541516,1.7891326596897141,Graduate
1,17,1,10,1,1,114.94464827683719,1,1,38,4,9,109.6320044075862,1,0,0,1,0,0,21,0,0,5,13,3,9.136479270841491,2,0,5,12,2,8.536733302827042,1,5.058112454635681,-1.6881315090754152,-3.120867340310286,Enrolled
1,7,1,6,1,3,109.94464827683719,1,37,37,4,5,111.23200440758619,0,0,1,0,0,0,28,0,0,7,7,0,-2.1968540624918433,7,0,7,7,0,-1.9632666971729593,7,9.55811245463568,-1.1881315090754152,0.7891326596897142,Dropout
1,1,1,13,1,1,117.94464827683719,1,38,37,5,6,113.33200440758618,0,0,0,1,0,1,18,0,0,5,11,4,9.374574508936728,0,0,5,9,5,10.036733302827042,0,9.55811245463568,-1.1881315090754152,0.7891326596897142,Enrolled
1,1,1,9,1,1,151.9446482768372,1,37,19,9,8,134.03200440758621,0,0,1,1,0,0,18,0,0,6,10,5,10.803145937508157,0,0,6,10,4,9.536733302827042,0,8.35811245463568,2.811868490924585,-1.7008673403102859,Dropout
1,1,1,7,1,1,119.94464827683719,1,1,1,4,4,116.03200440758619,0,0,0,1,0,1,18,0,0,6,9,6,9.303145937508157,0,0,6,11,5,12.036733302827042,0,6.75811245463568,-0.2881315090754152,2.0191326596897143,Graduate
1,17,2,13,1,1,123.94464827683719,1,37,19,9,8,117.53200440758619,1,0,0,1,0,1,18,0,0,5,8,5,9.603145937508158,0,0,5,10,5,9.63673330282704,3,11.85811245463568,-0.5881315090754151,-0.9208673403102858,Graduate
1,1,1,13,1,1,123.04464827683718,1,19,19,9,9,110.23200440758619,1,0,0,0,0,1,19,0,0,5,7,3,8.469812604174823,0,0,5,10,3,10.322447588541326,0,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
1,17,1,6,1,1,126.94464827683719,1,19,38,3,9,116.1320044075862,0,0,0,1,0,1,19,0,0,7,11,6,11.690645937508156,0,0,8,9,8,12.901177747271486,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Graduate
1,1,1,7,1,1,123.04464827683718,1,38,38,191,192,109.23200440758619,0,0,1,1,0,1,20,0,0,6,7,5,9.203145937508157,0,0,6,9,6,9.536733302827042,0,4.558112454635681,0.5118684909245848,3.509132659689714,Graduate
2,43,1,4,0,1,99.94464827683719,1,37,19,9,3,91.23200440758619,0,0,0,1,0,0,34,0,9,11,17,9,10.136479270841491,0,3,7,12,7,10.179590445684184,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
2,39,1,6,1,1,123.04464827683718,1,37,37,9,9,100.23200440758619,1,0,0,1,0,0,39,0,0,7,8,5,9.963145937508157,0,0,7,8,5,10.196733302827042,0,3.25811245463568,1.711868490924585,0.3191326596897142,Enrolled
1,17,3,6,1,1,122.94464827683719,1,3,19,2,5,122.0320044075862,1,0,0,1,0,0,19,0,0,8,8,8,11.230645937508156,0,0,8,8,8,11.46423330282704,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Graduate
1,39,1,2,1,1,119.94464827683719,1,1,19,4,4,101.23200440758619,1,0,0,1,0,0,24,0,0,6,6,6,12.969812604174823,0,0,6,6,2,13.536733302827042,0,11.158112454635681,1.9118684909245847,-4.060867340310286,Graduate
1,10,1,3,1,1,140.9446482768372,22,38,37,0,5,142.2320044075862,1,0,0,1,0,0,18,1,0,6,12,0,-2.1968540624918433,1,0,6,0,0,-1.9632666971729593,0,5.058112454635681,-1.6881315090754152,-3.120867340310286,Dropout
1,17,1,11,1,1,114.94464827683719,1,19,19,3,10,122.23200440758619,1,0,0,1,1,0,19,0,0,5,11,2,8.303145937508157,2,0,5,9,0,-1.9632666971729593,3,6.458112454635681,0.5118684909245848,1.739132659689714,Dropout
